nat_demand,holiday,school,avg_T2M,avg_QV2M,avg_TQL,avg_W2M,season,month,day_of_week,hour_of_day,is_weekend,year,nat_demand_1hr_lag,nat_demand_24hr_lag,nat_demand_1week_lag
1081.5160999999998,0,1,26.417759195963566,0.019013345333333334,0.14489237666666666,5.437674263610231,2,7,6,18,1,2017,1055.4309,1167.0694,1082.2556
1154.4621,0,1,25.928582763671898,0.01912015833333333,0.14402262333333335,5.43458850682227,2,7,6,19,1,2017,1081.5160999999998,1239.8601,1134.4786
1173.7218,0,1,25.649214680989612,0.018987880333333335,0.147761028,5.658390889403221,2,7,6,20,1,2017,1154.4621,1218.7725,1125.8425000000002
1150.8601,0,1,25.444167073567737,0.018891208,0.14191182433333335,5.87821853359576,2,7,6,21,1,2017,1173.7218,1166.4689,1125.4716
1121.9625,0,1,25.28751017252607,0.018764053333333332,0.13700358,5.558037755131117,2,7,6,22,1,2017,1150.8601,1133.2295,1081.8215
1068.4622,0,1,25.161920166015648,0.018616592333333334,0.12877909333333334,5.017647318552665,2,7,6,23,1,2017,1121.9625,1083.3841,1011.2761
1017.49,0,1,25.020969645182316,0.018423357666666664,0.13458251866666668,4.644482022228067,2,7,0,0,0,2017,1068.4622,1036.9696,977.7289
970.3631,0,1,24.861535644531276,0.018288623666666667,0.13959757333333334,4.288508504898559,2,7,0,1,0,2017,1017.49,1003.0541,949.7701
935.8643,0,1,24.652185058593773,0.018158987,0.13157145,3.9325857668774584,2,7,0,2,0,2017,970.3631,972.7727,941.914
915.2149,0,1,24.463342285156276,0.018062374000000003,0.11469523,3.7872843500290885,2,7,0,3,0,2017,935.8643,950.1907,912.7229
911.6517,0,1,24.321028645833355,0.01799628066666667,0.0973409,3.787015392784966,2,7,0,4,0,2017,915.2149,939.5253,902.0311
934.1116,0,1,24.195296223958355,0.017925052333333334,0.08048502666666667,3.8936989306872873,2,7,0,5,0,2017,911.6517,937.4323,934.3098
954.5256,0,1,24.271447753906276,0.018006410666666667,0.06937154133333333,3.838701159537623,2,7,0,6,0,2017,934.1116,888.9155000000001,962.815
1089.0065,0,1,25.27911783854169,0.01839807166666667,0.06954955966666666,4.5761948176945175,2,7,0,7,0,2017,954.5256,906.8314,1066.8808
1262.9844,0,1,26.237471516927105,0.01829129133333333,0.07314046266666667,4.771193347227778,2,7,0,8,0,2017,1089.0065,955.0394,1239.5168
1375.6634,0,1,27.132012939453148,0.01815654233333333,0.085322063,4.595744681437679,2,7,0,9,0,2017,1262.9844,1003.7624,1334.6351000000002
1458.3571,0,1,27.86905314127607,0.017986222,0.11779785,4.5350802426108,2,7,0,10,0,2017,1375.6634,1036.0434,1409.7641
1494.6879,0,1,28.402876790364612,0.017879482666666665,0.15019734666666665,5.258044298943367,2,7,0,11,0,2017,1458.3571,1078.92,1441.9095000000002
1498.6058,0,1,28.620711263020855,0.017940568333333334,0.17922973499999997,6.217539227036237,2,7,0,12,0,2017,1494.6879,1079.3338,1416.8329
1533.8898,0,1,28.596907552083355,0.018060121666666668,0.203033448,7.003656579576091,2,7,0,13,0,2017,1498.6058,1095.3897,1423.8197
1544.9007,0,1,28.274265543619816,0.018266147333333333,0.21746826666666666,7.594473066999549,2,7,0,14,0,2017,1533.8898,1102.1527,1427.4136
1518.7949,0,1,27.757501220703148,0.018469628666666665,0.23539225333333333,7.910704384923037,2,7,0,15,0,2017,1544.9007,1098.8347,1385.1276
1443.9422,0,1,27.181858317057316,0.018589167333333333,0.23159790333333333,7.518244143567263,2,7,0,16,0,2017,1518.7949,1086.8763,1319.8525
1320.7254,0,1,26.64332478841148,0.01867816233333333,0.21561686,6.613924103622812,2,7,0,17,0,2017,1443.9422,1055.4309,1229.5425
1280.0663,0,1,26.030572509765648,0.019001067333333333,0.21297200666666669,4.943792310640911,2,7,0,18,0,2017,1320.7254,1081.5160999999998,1207.8745
1354.1749,0,1,25.72388102213544,0.019145996,0.20673116,3.9167752434296594,2,7,0,19,0,2017,1280.0663,1154.4621,1251.8747999999998
1336.5072,0,1,25.663435872395855,0.018861212,0.19393921,3.1350732805448853,2,7,0,20,0,2017,1354.1749,1173.7218,1227.6069
1304.5831999999998,0,1,25.553125000000023,0.018838398000000003,0.17600250133333337,3.326651247902348,2,7,0,21,0,2017,1336.5072,1150.8601,1197.5971
1246.5393,0,1,25.371148681640648,0.018820685666666667,0.16665395,3.8380563682264435,2,7,0,22,0,2017,1304.5831999999998,1121.9625,1138.3301
1179.7383,0,1,25.181054687500023,0.018802855666666663,0.16069793733333335,4.399210387007986,2,7,0,23,0,2017,1246.5393,1068.4622,1067.8427
1116.0160999999998,0,1,25.007226562500023,0.018708618666666666,0.145301816,4.496647317496917,2,7,1,0,0,2017,1179.7383,1017.49,1030.3317
1074.1848,0,1,24.844517008463566,0.018581385333333336,0.15306091333333335,4.2344679255613755,2,7,1,1,0,2017,1116.0160999999998,970.3631,994.4
1040.0858,0,1,24.705692545572944,0.01845925,0.1739247646666667,4.0740264614181845,2,7,1,2,0,2017,1074.1848,935.8643,964.008
1012.7661,0,1,24.597436523437523,0.018337088333333335,0.1880544043333333,3.914300708774888,2,7,1,3,0,2017,1040.0858,915.2149,950.8684
1009.3289,0,1,24.518355305989612,0.018192088666666665,0.17881775,3.707551426084797,2,7,1,4,0,2017,1012.7661,911.6517,943.8228
1027.6353,0,1,24.50030924479169,0.018047130666666668,0.15173339833333332,3.635878150808226,2,7,1,5,0,2017,1009.3289,934.1116,962.3982
1034.1284999999998,0,1,24.64569498697919,0.018141291333333334,0.12331644666666668,3.5373321958858175,2,7,1,6,0,2017,1027.6353,954.5256,998.3611
1162.1565,0,1,25.429040527343773,0.018494967333333334,0.10368347133333333,3.8349608763594962,2,7,1,7,0,2017,1034.1284999999998,1089.0065,1085.3538
1299.6141,0,1,26.319665527343773,0.018535568333333332,0.10133870466666667,3.0936724423508224,2,7,1,8,0,2017,1162.1565,1262.9844,1216.0442
1365.588,0,1,27.219222005208355,0.017953089000000002,0.11257934666666668,2.4541131429355825,2,7,1,9,0,2017,1299.6141,1375.6634,1286.877
1438.7977,0,1,28.033776855468773,0.017645284,0.11828613333333333,2.300773062212573,2,7,1,10,0,2017,1365.588,1458.3571,1360.9391
1497.3222,0,1,28.56953328450523,0.017622392,0.12300618333333334,3.107159204283453,2,7,1,11,0,2017,1438.7977,1494.6879,1358.7396
1494.0101,0,1,28.83758951822919,0.017785224666666665,0.13555908333333333,3.5739958236722376,2,7,1,12,0,2017,1497.3222,1498.6058,1368.6367
1507.7668,0,1,28.840458170572944,0.018021874,0.15378825,3.5881285836444516,2,7,1,13,0,2017,1494.0101,1533.8898,1389.7202
1455.6219,0,1,28.644331868489612,0.018233015333333335,0.159606935,3.4139034863404603,2,7,1,14,0,2017,1507.7668,1544.9007,1446.7153999999998
1390.5213,0,1,28.3835388183594,0.018408577,0.16490681866666668,3.2093350989359912,2,7,1,15,0,2017,1455.6219,1518.7949,1382.6838
1351.9083,0,1,28.01978963216148,0.018662888333333332,0.17034912000000002,3.0397572371843946,2,7,1,16,0,2017,1390.5213,1443.9422,1314.6803
1260.6875,0,1,27.428552246093773,0.018851099,0.16399129,2.971913155414944,2,7,1,17,0,2017,1351.9083,1320.7254,1214.7623
1246.4952,0,1,26.819167073567737,0.019311437666666667,0.14467366333333334,2.957692352804978,2,7,1,18,0,2017,1260.6875,1280.0663,1211.442
1291.6237,0,1,26.429376220703148,0.019278432666666668,0.12263997333333332,3.226291036825998,2,7,1,19,0,2017,1246.4952,1354.1749,1259.3497
1263.6073,0,1,26.093845621744816,0.019408009333333334,0.10857137066666667,3.4441726419704644,2,7,1,20,0,2017,1291.6237,1336.5072,1231.9772
1220.3967,0,1,25.84071248372398,0.01939001933333333,0.09905497333333334,3.4980051139513257,2,7,1,21,0,2017,1263.6073,1304.5831999999998,1187.4995
1180.8881,0,1,25.665643310546898,0.01930083633333333,0.103363038,3.4533471693302604,2,7,1,22,0,2017,1220.3967,1246.5393,1147.1339
1123.9731000000002,0,1,25.481815592447944,0.019224356333333335,0.11548868866666666,3.4379312793493715,2,7,1,23,0,2017,1180.8881,1179.7383,1078.4794
1065.8707000000002,0,1,25.298313395182316,0.019135224,0.11937459333333333,3.4574350908770253,2,7,2,0,0,2017,1123.9731000000002,1116.0160999999998,1013.2366
1013.3378,0,1,25.170953369140648,0.019035974333333334,0.114949543,3.3036583576976475,2,7,2,1,0,2017,1065.8707000000002,1074.1848,970.2569
994.834,0,1,25.130151367187523,0.018926566000000002,0.11042277,3.069116840995875,2,7,2,2,0,2017,1013.3378,1040.0858,926.1644
976.6603,0,1,25.0849548339844,0.018829846666666667,0.11094157,2.8287110597693506,2,7,2,3,0,2017,994.834,1012.7661,915.9633
973.4495,0,1,24.983300781250023,0.018733172333333336,0.11565144866666667,2.7870793742579583,2,7,2,4,0,2017,976.6603,1009.3289,911.5962
988.6645,0,1,24.858239746093773,0.01863655733333333,0.12373860799999999,2.9281740732453936,2,7,2,5,0,2017,973.4495,1027.6353,938.6317
1023.8643,0,1,24.870284016927105,0.018723093,0.13153076333333333,3.0967994413115822,2,7,2,6,0,2017,988.6645,1034.1284999999998,954.5728
1105.1112,0,1,25.51367594401044,0.019203808,0.13535562999999998,4.170444853326079,2,7,2,7,0,2017,1023.8643,1162.1565,1053.2374
1230.1504,0,1,26.091434733072944,0.019463273,0.14400227666666668,5.083874037147937,2,7,2,8,0,2017,1105.1112,1299.6141,1196.3266999999998
1281.7018,0,1,26.53052164713544,0.019333625333333333,0.15981038333333333,5.8133123698810065,2,7,2,9,0,2017,1230.1504,1365.588,1276.3087999999998
1330.7556,0,1,26.791558837890648,0.019010731333333333,0.16609700333333335,6.592143444269687,2,7,2,10,0,2017,1281.7018,1438.7977,1333.3675999999998
1360.5879,0,1,27.127526855468773,0.018995597333333333,0.1840820333333333,7.09237421363116,2,7,2,11,0,2017,1330.7556,1497.3222,1375.6262000000002
1359.0051,0,1,27.40478922526044,0.018985577333333333,0.21702066666666667,7.34263317965316,2,7,2,12,0,2017,1360.5879,1494.0101,1386.3738
1386.8163,0,1,27.5412536621094,0.018995905,0.2361246733333333,7.499371984310257,2,7,2,13,0,2017,1359.0051,1507.7668,1434.0116
1391.5912,0,1,27.47358601888023,0.019110554666666668,0.24814860000000002,7.800160827714561,2,7,2,14,0,2017,1386.8163,1455.6219,1447.1794
1358.7204000000002,0,1,27.185866292317737,0.019298972666666667,0.25087483666666666,8.128036238651523,2,7,2,15,0,2017,1391.5912,1390.5213,1430.4326
1312.834,0,1,26.816003417968773,0.019553589666666666,0.25052897,7.956229228225617,2,7,2,16,0,2017,1358.7204000000002,1351.9083,1360.7855
1239.4992,0,1,26.309106445312523,0.019630150333333332,0.25258382333333335,7.303355694427498,2,7,2,17,0,2017,1312.834,1260.6875,1258.7436
1210.7792000000002,0,1,25.77685953776044,0.019795467,0.2510172566666667,5.712738911999824,2,7,2,18,0,2017,1239.4992,1246.4952,1237.0661
1266.2824,0,1,25.481551106770855,0.019744615333333333,0.23685709666666668,4.748126544596901,2,7,2,19,0,2017,1210.7792000000002,1291.6237,1309.6351
1228.5409000000002,0,1,25.317803955078148,0.019609721,0.20694987,4.199241662981344,2,7,2,20,0,2017,1266.2824,1263.6073,1282.844
1188.5078,0,1,25.182356770833355,0.01946209133333333,0.19523111666666668,3.9304838331254857,2,7,2,21,0,2017,1228.5409000000002,1220.3967,1228.9627
1138.2296,0,1,25.065220133463566,0.019266204999999998,0.20923868666666667,3.486062066226046,2,7,2,22,0,2017,1188.5078,1180.8881,1179.9671
1080.2756000000002,0,1,24.990686035156276,0.019085621666666667,0.20711263,3.0112479819825033,2,7,2,23,0,2017,1138.2296,1123.9731000000002,1116.0192
1026.5509,0,1,24.897627766927105,0.01895846,0.19153849333333337,2.8336033050677387,2,7,3,0,0,2017,1080.2756000000002,1065.8707000000002,1046.2336
988.0964,0,1,24.78247477213544,0.018856727333333333,0.17991129333333333,3.046417549107494,2,7,3,1,0,2017,1026.5509,1013.3378,999.5568
955.7699,0,1,24.657159423828148,0.018737192666666666,0.18582153333333332,3.363467885969108,2,7,3,2,0,2017,988.0964,994.834,961.7282
936.1189,0,1,24.56738688151044,0.018635436000000002,0.18630981333333332,3.6888995026954725,2,7,3,3,0,2017,955.7699,976.6603,943.0147
935.2469,0,1,24.522495524088566,0.018569169333333333,0.14774576666666667,3.8741894957554357,2,7,3,4,0,2017,936.1189,973.4495,933.982
962.5537,0,1,24.45694376627607,0.018492658666666665,0.12038167200000001,3.9977854558176875,2,7,3,5,0,2017,935.2469,988.6645,955.0914
964.9809,0,1,24.567895507812523,0.01861964766666667,0.12661743333333333,4.177169910133155,2,7,3,6,0,2017,962.5537,1023.8643,959.6482
1101.2648000000002,0,1,25.276696777343773,0.01884836566666667,0.1500244166666667,5.480150610964458,2,7,3,7,0,2017,964.9809,1105.1112,1082.6305
1258.9218999999998,0,1,25.93304850260419,0.01898047833333333,0.18716430866666667,5.75732683073024,2,7,3,8,0,2017,1101.2648000000002,1230.1504,1263.9856
1345.6142,0,1,26.56949259440107,0.019023628,0.21851603,5.695639908251448,2,7,3,9,0,2017,1258.9218999999998,1281.7018,1365.9163
1420.2401,0,1,27.09657185872398,0.018972699666666665,0.23186239,5.913770513437175,2,7,3,10,0,2017,1345.6142,1330.7556,1444.4331
1459.8484999999998,0,1,27.4628845214844,0.018931972666666668,0.2311503066666667,6.524784328501393,2,7,3,11,0,2017,1420.2401,1360.5879,1466.5152
1464.5449,0,1,27.665399169921898,0.018939570333333332,0.21883138,7.245605789848054,2,7,3,12,0,2017,1459.8484999999998,1359.0051,1405.1835999999998
1491.0367,0,1,27.738356526692737,0.018949712666666667,0.20890299666666667,7.904562496151324,2,7,3,13,0,2017,1464.5449,1386.8163,1404.4887
1503.2153,0,1,27.612084960937523,0.018939518,0.18880208333333334,8.391579304249285,2,7,3,14,0,2017,1491.0367,1391.5912,1419.6932000000002
1486.9943,0,1,27.22596638997398,0.018939512333333335,0.18078613333333335,8.546523231361924,2,7,3,15,0,2017,1503.2153,1358.7204000000002,1374.4938
1410.9543,0,1,26.77923990885419,0.01897512933333333,0.17377726166666665,8.211201843326462,2,7,3,16,0,2017,1486.9943,1312.834,1309.4168000000002
1295.0283,0,1,26.28644205729169,0.019079429666666665,0.16741943333333334,7.318222089190236,2,7,3,17,0,2017,1410.9543,1239.4992,1218.3143
1265.2829,0,1,25.740523274739612,0.019244774,0.15618896333333332,5.777743994574178,2,7,3,18,0,2017,1295.0283,1210.7792000000002,1203.3792
1340.1261,0,1,25.420780436197944,0.019171052999999997,0.14125569666666668,5.2270647026495185,2,7,3,19,0,2017,1265.2829,1266.2824,1254.1025
1327.8092,0,1,25.2558532714844,0.019043913,0.1214091,5.09486639638927,2,7,3,20,0,2017,1340.1261,1228.5409000000002,1218.4851
1284.7466,0,1,25.143945312500023,0.018929507666666668,0.11226908133333334,4.9475410388241725,2,7,3,21,0,2017,1327.8092,1188.5078,1170.4503
1230.2893,0,1,25.047682698567737,0.018804940333333332,0.10434468733333334,4.752903399163905,2,7,3,22,0,2017,1284.7466,1138.2296,1115.8548
1165.548,0,1,24.963454182942737,0.018672612333333335,0.10165913666666666,4.564862254027172,2,7,3,23,0,2017,1230.2893,1080.2756000000002,1057.9147
1098.4374,0,1,24.858443196614612,0.018547948666666664,0.099014283,4.399539601138952,2,7,4,0,0,2017,1165.548,1026.5509,1009.2396
1043.5159999999998,0,1,24.756758626302105,0.018423286666666663,0.097640989,4.1764626027369856,2,7,4,1,0,2017,1098.4374,988.0964,971.3961
1020.8943,0,1,24.651147460937523,0.018280850666666668,0.09589640433333334,3.8446425654131455,2,7,4,2,0,2017,1043.5159999999998,955.7699,936.0143
994.4424,0,1,24.54554646809898,0.018133343333333333,0.09293619666666668,3.4297344987385263,2,7,4,3,0,2017,1020.8943,936.1189,921.4432
981.5172,0,1,24.449833170572944,0.017980752,0.09487915133333334,3.126107956005876,2,7,4,4,0,2017,994.4424,935.2469,920.4607
1010.7746,0,1,24.374169921875023,0.017891786999999996,0.09789021666666668,3.2128889378855825,2,7,4,5,0,2017,981.5172,962.5537,940.3735
1014.3801,0,1,24.482792154947944,0.018087660000000002,0.10464477666666668,3.481448708372547,2,7,4,6,0,2017,1010.7746,964.9809,972.4603
1151.3941,0,1,25.279992675781276,0.018535227333333334,0.12435913,4.801437547993241,2,7,4,7,0,2017,1014.3801,1101.2648000000002,1091.8174
1316.3212,0,1,25.877119954427105,0.018692832666666666,0.14585367833333335,5.2080174701400175,2,7,4,8,0,2017,1151.3941,1258.9218999999998,1230.618
1405.3149,0,1,26.536340332031276,0.018624112,0.16670735666666667,5.187943370799576,2,7,4,9,0,2017,1316.3212,1345.6142,1306.3498000000002
1484.6525,0,1,27.35096638997398,0.01856303033333333,0.18223062999999998,5.2629570934548076,2,7,4,10,0,2017,1405.3149,1420.2401,1354.1301
1485.8034,0,1,27.992456054687523,0.018527393,0.19913737,5.606053860707682,2,7,4,11,0,2017,1484.6525,1459.8484999999998,1367.7952
1412.4001,0,1,28.356286621093773,0.018463788666666668,0.22111002333333332,6.047663708166421,2,7,4,12,0,2017,1485.8034,1464.5449,1363.042
1397.199,0,1,28.506768798828148,0.01843070366666667,0.23266601666666667,6.514090108779414,2,7,4,13,0,2017,1412.4001,1491.0367,1388.3195
1396.4863,0,1,28.40240885416669,0.018512062,0.227274575,7.071712587098017,2,7,4,14,0,2017,1397.199,1503.2153,1391.5587
1349.7753,0,1,28.051477050781276,0.01872312666666667,0.21120198666666665,7.741675947956865,2,7,4,15,0,2017,1396.4863,1486.9943,1376.289
1292.4405,0,1,27.605798339843773,0.019056264,0.20660400133333334,7.73791746084143,2,7,4,16,0,2017,1349.7753,1410.9543,1318.511
1221.6993,0,1,27.075077311197944,0.019165609,0.19408671233333333,7.292665128220307,2,7,4,17,0,2017,1292.4405,1295.0283,1203.781
1214.4749,0,1,26.359592692057316,0.019567414333333335,0.19168091233333331,6.020698160467165,2,7,4,18,0,2017,1221.6993,1265.2829,1178.628
1298.0157000000002,0,1,25.91987508138023,0.019516542666666664,0.186019902,5.607681095610919,2,7,4,19,0,2017,1214.4749,1340.1261,1256.815
1258.3291,0,1,25.66351725260419,0.019363945333333334,0.184076942,5.426969991474851,2,7,4,20,0,2017,1298.0157000000002,1327.8092,1231.4631
1223.2261999999998,0,1,25.434401448567737,0.019221524666666667,0.15875752666666668,5.387406501629916,2,7,4,21,0,2017,1258.3291,1284.7466,1193.9722000000002
1172.3128,0,1,25.224816894531276,0.019091822666666668,0.1403096513333333,5.691973793336661,2,7,4,22,0,2017,1223.2261999999998,1230.2893,1153.7219
1111.201,0,1,25.045688883463566,0.018992648,0.12047322766666667,6.172647941988618,2,7,4,23,0,2017,1172.3128,1165.548,1101.8692
1056.0607,0,1,24.90201212565107,0.01891385233333333,0.10387166333333332,6.2689308642198505,2,7,5,0,1,2017,1111.201,1098.4374,1051.4905
1001.8429,0,1,24.773756917317737,0.01879181166666667,0.10105387333333334,5.916536333040097,2,7,5,1,1,2017,1056.0607,1043.5159999999998,1012.7254
977.8569,0,1,24.65260213216148,0.01863415566666667,0.10961914,5.574735624651229,2,7,5,2,1,2017,1001.8429,1020.8943,984.7149
966.1195,0,1,24.5495544433594,0.018486700999999998,0.119252523,5.5077831036930185,2,7,5,3,1,2017,977.8569,994.4424,972.6306
940.7531,0,1,24.455834960937523,0.018344397666666668,0.12336222133333334,5.579859213726248,2,7,5,4,1,2017,966.1195,981.5172,953.787
961.295,0,1,24.371799723307316,0.018222461333333332,0.12516276166666665,5.634289300554754,2,7,5,5,1,2017,940.7531,1010.7746,962.334
941.9122,0,1,24.51502888997398,0.018354812,0.13045247333333335,5.598500804881483,2,7,5,6,1,2017,961.295,1014.3801,931.7306
1031.751,0,1,25.472029622395855,0.018988159666666667,0.13259887666666667,6.87557409947173,2,7,5,7,1,2017,941.9122,1151.3941,983.2704
1160.7835,0,1,26.37701822916669,0.019204426666666666,0.14321899666666668,7.850185562741092,2,7,5,8,1,2017,1031.751,1316.3212,1099.1484
1272.0607,0,1,27.107476806640648,0.019054485666666666,0.15501912666666665,8.165128780866644,2,7,5,9,1,2017,1160.7835,1405.3149,1178.1133
1347.5083,0,1,27.811751302083355,0.01895794933333333,0.18780517666666666,7.918986255798369,2,7,5,10,1,2017,1272.0607,1484.6525,1269.637
1363.4692,0,1,28.24335123697919,0.018963111666666668,0.22585042,7.464273258615432,2,7,5,11,1,2017,1347.5083,1485.8034,1285.212
1329.6001,0,1,28.215214029947944,0.019039369,0.24448649,6.930211760220881,2,7,5,12,1,2017,1363.4692,1412.4001,1277.9339
1306.3536,0,1,27.967635091145855,0.019176707,0.25760905,6.354656748734931,2,7,5,13,1,2017,1329.6001,1397.199,1254.6881
1258.2875,0,1,27.655816650390648,0.019298809666666666,0.2570800766666667,5.698873076063648,2,7,5,14,1,2017,1306.3536,1396.4863,1241.4181
1211.2441,0,1,27.379754638671898,0.019466583333333332,0.24125162666666666,4.70102293722699,2,7,5,15,1,2017,1258.2875,1349.7753,1211.547
1157.0222,0,1,27.16157430013023,0.019405544333333333,0.21750895333333334,3.647677968663775,2,7,5,16,1,2017,1211.2441,1292.4405,1183.8172
1138.7847,0,1,26.819940185546898,0.019390341666666668,0.20214843666666668,3.2834911039520858,2,7,5,17,1,2017,1157.0222,1221.6993,1156.3921
1180.1591,0,1,26.343164062500023,0.019891344000000002,0.1938171386666667,3.3843255898684355,2,7,5,18,1,2017,1138.7847,1214.4749,1167.0694
1222.5686999999998,0,1,26.007409667968773,0.019881150666666667,0.18859863333333335,3.4934844669004974,2,7,5,19,1,2017,1180.1591,1298.0157000000002,1239.8601
1195.1989,0,1,25.792047119140648,0.019725967666666667,0.18180338666666665,3.7257859416149746,2,7,5,20,1,2017,1222.5686999999998,1258.3291,1218.7725
1146.2411000000002,0,1,25.640700276692737,0.01959113733333333,0.16632080000000002,3.897746900876727,2,7,5,21,1,2017,1195.1989,1223.2261999999998,1166.4689
1111.6445,0,1,25.45582478841148,0.019469100333333333,0.15592448,4.199509011532191,2,7,5,22,1,2017,1146.2411000000002,1172.3128,1133.2295
1070.8753,0,1,25.22845865885419,0.019342053666666668,0.14611816333333333,4.895968645276014,2,7,5,23,1,2017,1111.6445,1111.201,1083.3841
1013.2171,0,1,25.094750976562523,0.019275852,0.12707519333333334,5.709823558526492,2,7,6,0,1,2017,1070.8753,1056.0607,1036.9696
988.8296,0,1,25.024835205078148,0.019250306999999998,0.11828613166666667,6.118167515438176,2,7,6,1,1,2017,1013.2171,1001.8429,1003.0541
957.3982,0,1,24.948592122395855,0.019199403666666667,0.11513265,5.879734630195064,2,7,6,2,1,2017,988.8296,977.8569,972.7727
937.244,0,1,24.88831990559898,0.019123087,0.12920125,5.501237471782464,2,7,6,3,1,2017,957.3982,966.1195,950.1907
928.2856,0,1,24.88116861979169,0.019023949999999998,0.15722656333333332,5.142993119350673,2,7,6,4,1,2017,937.244,940.7531,939.5253
922.343,0,1,24.929569498697944,0.018929951,0.19376627466666665,4.715723858098889,2,7,6,5,1,2017,928.2856,961.295,937.4323
864.217,0,1,25.05316569010419,0.019006323000000002,0.20839437000000002,4.181789989815848,2,7,6,6,1,2017,922.343,941.9122,888.9155000000001
876.2443,0,1,25.699853515625023,0.019489635333333335,0.21380615166666664,4.665628568251914,2,7,6,7,1,2017,864.217,1031.751,906.8314
927.1069,0,1,26.326501464843773,0.019672820666666663,0.22719319666666668,4.895591446593281,2,7,6,8,1,2017,876.2443,1160.7835,955.0394
980.1538,0,1,27.06012369791669,0.019761940333333332,0.2432250966666667,4.603681989781248,2,7,6,9,1,2017,927.1069,1272.0607,1003.7624
1026.1464,0,1,27.68060709635419,0.019583966,0.2544352266666667,4.527460697569697,2,7,6,10,1,2017,980.1538,1347.5083,1036.0434
1062.6804,0,1,28.048547363281276,0.019568560333333335,0.26641845333333336,4.499035442026057,2,7,6,11,1,2017,1026.1464,1363.4692,1078.92
1073.5281,0,1,28.23390096028648,0.01955582033333333,0.27510579333333335,4.3076601075130405,2,7,6,12,1,2017,1062.6804,1329.6001,1079.3338
1087.7479,0,1,28.298201497395855,0.019637072000000002,0.27286783666666664,3.7403935580176793,2,7,6,13,1,2017,1073.5281,1306.3536,1095.3897
1094.6896000000002,0,1,28.140771484375023,0.01968530766666667,0.26196289333333334,3.564743841410634,2,7,6,14,1,2017,1087.7479,1258.2875,1102.1527
1094.8621,0,1,27.800632731119816,0.019692838,0.24320475,4.183121481106229,2,7,6,15,1,2017,1094.6896000000002,1211.2441,1098.8347
1082.3288,0,1,27.40083211263023,0.019723273666666666,0.22556558999999998,4.269126932576065,2,7,6,16,1,2017,1094.8621,1157.0222,1086.8763
1072.3101,0,1,27.00282185872398,0.019814755666666666,0.1983846016666667,3.9643558320506087,2,7,6,17,1,2017,1082.3288,1138.7847,1055.4309
1110.3302,0,1,26.533319091796898,0.019995213999999997,0.17143758333333334,4.0994935328806745,2,7,6,18,1,2017,1072.3101,1180.1591,1081.5160999999998
1170.8706,0,1,26.211206054687523,0.019911253333333337,0.15126546,4.136121805756396,2,7,6,19,1,2017,1110.3302,1222.5686999999998,1154.4621
1181.2738,0,1,26.085860188802105,0.019507108,0.12908935333333335,3.742788226972,2,7,6,20,1,2017,1170.8706,1195.1989,1173.7218
1166.7315999999998,0,1,25.89521687825523,0.019395561999999998,0.12629191333333334,4.044457924177194,2,7,6,21,1,2017,1181.2738,1146.2411000000002,1150.8601
1119.361,0,1,25.667169189453148,0.019337242666666667,0.13520304333333333,3.755196461039514,2,7,6,22,1,2017,1166.7315999999998,1111.6445,1121.9625
1058.6602,0,1,25.516941324869816,0.019207636666666666,0.13697306133333334,3.4598740959996834,2,7,6,23,1,2017,1119.361,1070.8753,1068.4622
998.5538,0,1,25.415806070963566,0.019103495,0.129404702,3.332378744841819,2,7,0,0,0,2017,1058.6602,1013.2171,1017.49
960.6465,0,1,25.315209960937523,0.019055124666666666,0.12394205666666665,3.515741396524563,2,7,0,1,0,2017,998.5538,988.8296,970.3631
925.1338,0,1,25.18097330729169,0.019014442333333336,0.11730957333333332,3.6805168460222286,2,7,0,2,0,2017,960.6465,957.3982,935.8643
906.5233,0,1,25.033237711588566,0.018960921,0.12229410666666667,3.632246335967615,2,7,0,3,0,2017,925.1338,937.244,915.2149
906.7552,0,1,24.891880289713566,0.018894689666666662,0.12602742466666667,3.6797955595245284,2,7,0,4,0,2017,906.5233,928.2856,911.6517
929.8394,0,1,24.77461140950523,0.018795401666666666,0.12010701333333333,3.7888821517496827,2,7,0,5,0,2017,906.7552,922.343,934.1116
939.3339,0,1,24.875024414062523,0.018899617666666667,0.112823485,4.0320194921208605,2,7,0,6,0,2017,929.8394,864.217,954.5256
1100.1398000000002,0,1,25.67719930013023,0.01918695033333333,0.10776774166666665,5.889337163807024,2,7,0,7,0,2017,939.3339,876.2443,1089.0065
1303.5202,0,1,26.405491129557316,0.019222476666666665,0.09609985333333333,7.125571094649666,2,7,0,8,0,2017,1100.1398000000002,927.1069,1262.9844
1398.1264,0,1,27.28998209635419,0.01916643233333333,0.09112548833333334,8.265241315085548,2,7,0,9,0,2017,1303.5202,980.1538,1375.6634
1476.3655,0,1,28.067732747395855,0.019176463333333334,0.09618123333333334,8.558953385222653,2,7,0,10,0,2017,1398.1264,1026.1464,1458.3571
1508.0148000000002,0,1,28.705194091796898,0.019278106666666666,0.10982259,8.489134061907082,2,7,0,11,0,2017,1476.3655,1062.6804,1494.6879
1498.4621,0,1,29.040409342447944,0.019468821,0.12179565333333335,8.489098328812442,2,7,0,12,0,2017,1508.0148000000002,1073.5281,1498.6058
